Loss,Accuracy
0.4432373344898224,0.8571428656578064
0.4882500171661377,0.8571428656578064
0.23731078207492828,0.9340659379959106
0.25037676095962524,0.901098906993866
0.7866677641868591,0.5494505763053894
0.3384956419467926,0.9120879173278809
0.2972470223903656,0.8681318759918213
0.18987175822257996,0.9230769276618958
